oktmo,name,year,socialaidcenterscap
20610412,Дерезовское,2015,110.0
20610412,Дерезовское,2016,110.0
20610412,Дерезовское,2017,110.0
20610416,Лозовское 1-е,2006,35.0
20610416,Лозовское 1-е,2007,35.0
20610416,Лозовское 1-е,2008,40.0
20610416,Лозовское 1-е,2009,40.0
20610416,Лозовское 1-е,2010,40.0
20610416,Лозовское 1-е,2014,101.0
20610416,Лозовское 1-е,2015,100.0
20610416,Лозовское 1-е,2016,100.0
20610416,Лозовское 1-е,2017,100.0
20610420,ND,2011,40.0
20610420,ND,2012,40.0
20610420,ND,2013,40.0
20610444,Русско-Журавское,2007,25.0
20610444,Русско-Журавское,2008,25.0
20610444,Русско-Журавское,2009,25.0
20610444,Русско-Журавское,2010,25.0
20610444,Русско-Журавское,2011,25.0
20610444,Русско-Журавское,2012,20.0
20610444,Русско-Журавское,2013,20.0
20610444,Русско-Журавское,2015,25.0
20610444,Русско-Журавское,2016,25.0
20610444,Русско-Журавское,2017,25.0
20611000,Верхнехавский муниципальный район,2006,35.0
20611000,Верхнехавский муниципальный район,2007,35.0
20611000,Верхнехавский муниципальный район,2008,35.0
20611000,Верхнехавский муниципальный район,2009,35.0
20611000,Верхнехавский муниципальный район,2010,35.0
20611000,Верхнехавский муниципальный район,2011,35.0
20611000,Верхнехавский муниципальный район,2012,35.0
20611000,Верхнехавский муниципальный район,2013,35.0
20611000,Верхнехавский муниципальный район,2014,35.0
20611000,Верхнехавский муниципальный район,2015,30.0
20611000,Верхнехавский муниципальный район,2016,30.0
20611000,Верхнехавский муниципальный район,2017,30.0
20611424,Верхнехавское,2006,35.0
20611424,Верхнехавское,2007,35.0
20611424,Верхнехавское,2008,35.0
20611424,Верхнехавское,2009,35.0
20611424,Верхнехавское,2010,35.0
20611424,Верхнехавское,2011,35.0
20611424,Верхнехавское,2012,35.0
20611424,Верхнехавское,2013,35.0
20611424,Верхнехавское,2014,35.0
20611424,Верхнехавское,2015,30.0
20611424,Верхнехавское,2016,30.0
20611424,Верхнехавское,2017,30.0
20612000,Воробьёвский муниципальный район,2006,275.0
20612000,Воробьёвский муниципальный район,2007,250.0
20612000,Воробьёвский муниципальный район,2008,275.0
20612000,Воробьёвский муниципальный район,2009,275.0
20612000,Воробьёвский муниципальный район,2010,275.0
20612000,Воробьёвский муниципальный район,2011,305.0
20612000,Воробьёвский муниципальный район,2012,250.0
20612000,Воробьёвский муниципальный район,2013,250.0
20612000,Воробьёвский муниципальный район,2014,272.0
20612000,Воробьёвский муниципальный район,2015,272.0
20612000,Воробьёвский муниципальный район,2016,272.0
20612000,Воробьёвский муниципальный район,2017,272.0
20612402,Берёзовское,2006,120.0
20612402,Берёзовское,2007,120.0
20612402,Берёзовское,2008,120.0
20612402,Берёзовское,2009,120.0
20612402,Берёзовское,2010,120.0
20612402,Берёзовское,2011,120.0
20612402,Берёзовское,2012,120.0
20612402,Берёзовское,2013,120.0
20612402,Берёзовское,2014,120.0
20612402,Берёзовское,2015,120.0
20612402,Берёзовское,2016,120.0
20612402,Берёзовское,2017,120.0
20612406,Воробьёвское,2006,130.0
20612406,Воробьёвское,2007,130.0
20612406,Воробьёвское,2008,130.0
20612406,Воробьёвское,2009,130.0
20612406,Воробьёвское,2010,130.0
20612406,Воробьёвское,2011,130.0
20612406,Воробьёвское,2012,130.0
20612406,Воробьёвское,2013,130.0
20612406,Воробьёвское,2014,152.0
20612406,Воробьёвское,2015,152.0
20612406,Воробьёвское,2016,152.0
20612406,Воробьёвское,2017,152.0
20612418,Никольское 1-е,2011,30.0
