oktmo,name,year,socialaidhomeservices
14643405,Вязовское,2012,0.0
14643405,Вязовское,2014,0.0
14643405,Вязовское,2015,0.0
14643410,Графовское,2009,0.0
14643410,Графовское,2010,0.29
14643410,Графовское,2011,0.0
14643410,Графовское,2012,0.0
14643410,Графовское,2014,0.0
14643415,Илек-Пеньковское,2006,1.0
14643415,Илек-Пеньковское,2009,0.0
14643415,Илек-Пеньковское,2010,0.3
14643415,Илек-Пеньковское,2011,0.0
14643415,Илек-Пеньковское,2012,0.0
14643415,Илек-Пеньковское,2014,0.0
14643418,Колотиловское,2009,0.0
14643418,Колотиловское,2011,0.0
14643418,Колотиловское,2012,0.0
14643430,Репяховское,2006,1.0
14643430,Репяховское,2007,1.0
14643430,Репяховское,2008,1.0
14643430,Репяховское,2009,1.0
14643430,Репяховское,2010,0.41
14643430,Репяховское,2011,0.0
14643430,Репяховское,2012,0.0
14643435,Сергиевское,2008,1.0
14643435,Сергиевское,2009,0.0
14643435,Сергиевское,2010,0.29
14643435,Сергиевское,2011,0.0
14643435,Сергиевское,2012,0.0
14643440,Теребренское,2006,1.0
14643440,Теребренское,2008,1.0
14643440,Теребренское,2009,0.0
14643440,Теребренское,2010,0.36
14643440,Теребренское,2011,0.0
14643440,Теребренское,2012,0.0
14644000,Новооскольский муниципальный район,2006,15.0
14644000,Новооскольский муниципальный район,2007,15.0
14644000,Новооскольский муниципальный район,2008,15.0
14644000,Новооскольский муниципальный район,2009,9.0
14644000,Новооскольский муниципальный район,2010,9.0
14644000,Новооскольский муниципальный район,2011,9.0
14644000,Новооскольский муниципальный район,2012,9.0
14644000,Новооскольский муниципальный район,2013,8.0
14644000,Новооскольский муниципальный район,2014,4.0
14644000,Новооскольский муниципальный район,2015,4.0
14644000,Новооскольский муниципальный район,2016,4.0
14644101,город Новый Оскол,2006,11.0
14644101,город Новый Оскол,2007,11.0
14644101,город Новый Оскол,2008,11.0
14644101,город Новый Оскол,2009,5.0
14644101,город Новый Оскол,2010,5.0
14644101,город Новый Оскол,2011,5.0
14644101,город Новый Оскол,2012,5.0
14644101,город Новый Оскол,2013,5.0
14644101,город Новый Оскол,2014,3.0
14644101,город Новый Оскол,2015,3.0
14644101,город Новый Оскол,2016,3.0
14644404,Беломестненское,2006,1.0
14644404,Беломестненское,2007,1.0
14644404,Беломестненское,2008,1.0
14644404,Беломестненское,2009,1.0
14644404,Беломестненское,2010,1.0
14644404,Беломестненское,2011,1.0
14644404,Беломестненское,2012,1.0
14644404,Беломестненское,2013,1.0
14644408,Богородское,2006,1.0
14644408,Богородское,2007,1.0
14644408,Богородское,2008,1.0
14644408,Богородское,2009,1.0
14644408,Богородское,2010,1.0
14644408,Богородское,2011,1.0
14644408,Богородское,2012,1.0
14644408,Богородское,2013,1.0
14644408,Богородское,2014,1.0
14644408,Богородское,2015,1.0
14644408,Богородское,2016,1.0
14644424,Великомихайловское,2006,1.0
14644424,Великомихайловское,2007,1.0
14644424,Великомихайловское,2008,1.0
14644424,Великомихайловское,2009,1.0
14644424,Великомихайловское,2010,1.0
14644424,Великомихайловское,2011,1.0
14644424,Великомихайловское,2012,1.0
14644428,Глинновское,2006,1.0
14644428,Глинновское,2007,1.0
14644428,Глинновское,2008,1.0
14644428,Глинновское,2009,1.0
14644428,Глинновское,2010,1.0
14644428,Глинновское,2011,1.0
14644428,Глинновское,2012,1.0
14644428,Глинновское,2013,1.0
14646000,Прохоровский муниципальный район,2006,9.0
14646000,Прохоровский муниципальный район,2007,9.0
14646000,Прохоровский муниципальный район,2008,9.0
14646000,Прохоровский муниципальный район,2009,5.0
14646000,Прохоровский муниципальный район,2010,5.0
14646000,Прохоровский муниципальный район,2011,5.0
14646000,Прохоровский муниципальный район,2012,5.0
14646000,Прохоровский муниципальный район,2013,4.0
14646000,Прохоровский муниципальный район,2014,3.0
14646000,Прохоровский муниципальный район,2015,3.0
14646000,Прохоровский муниципальный район,2016,3.0
14646151,поселок Прохоровка,2006,4.0
14646151,поселок Прохоровка,2007,2.0
14646151,поселок Прохоровка,2008,2.0
14646151,поселок Прохоровка,2009,5.0
14646151,поселок Прохоровка,2010,2.0
14646151,поселок Прохоровка,2011,2.0
14646151,поселок Прохоровка,2012,2.0
14646151,поселок Прохоровка,2013,2.0
14646151,поселок Прохоровка,2014,2.0
14646151,поселок Прохоровка,2015,2.0
14646151,поселок Прохоровка,2016,3.0
14646404,Беленихинское,2006,1.0
14646404,Беленихинское,2007,1.0
14646404,Беленихинское,2008,1.0
14646408,Береговское,2011,0.0
14646412,Вязовское,2007,1.0
14646420,Журавское,2007,1.0
14646420,Журавское,2008,1.0
14646436,Лучковское,2011,0.0
14646448,Подолешенское,2006,1.0
14646448,Подолешенское,2007,1.0
14646448,Подолешенское,2008,1.0
14646448,Подолешенское,2010,1.0
14646448,Подолешенское,2011,1.0
14646448,Подолешенское,2012,1.0
14646448,Подолешенское,2013,1.0
14646456,Призначенское,2006,1.0
14646456,Призначенское,2007,1.0
14646456,Призначенское,2008,1.0
14646460,Радьковское,2008,1.0
14646460,Радьковское,2010,1.0
